Area,Year,Crop,Measurement,Unit,Value
Mississippi,2012,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,9
Missouri,2012,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,33
North Carolina,2012,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,16
Tennessee,2012,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
Texas,2012,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,11
Other States,2012,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,24
U.S.,2012,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,14
Alabama,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,12
Arkansas,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,22
California,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,9
Georgia,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Louisiana,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,19
Mississippi,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Missouri,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,6
North Carolina,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Tennessee,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Texas,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,8
Other States,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
U.S.,2013,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,8
Alabama,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,9
Arkansas,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,13
California,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,15
Georgia,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Louisiana,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Mississippi,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Missouri,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,21
North Carolina,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Tennessee,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Texas,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Other States,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
U.S.,2014,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Alabama,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Arkansas,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
California,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,10
Georgia,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Louisiana,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Mississippi,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Missouri,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,6
North Carolina,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Tennessee,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Texas,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Other States,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,10
U.S.,2015,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Alabama,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,6
Arkansas,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
California,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Georgia,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Louisiana,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,10
Mississippi,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Missouri,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,12
North Carolina,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Tennessee,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Texas,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Other States,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
U.S.,2016,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Alabama,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Arkansas,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
California,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Georgia,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Louisiana,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Mississippi,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,8
Missouri,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
North Carolina,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Tennessee,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Texas,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Other States,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
U.S.,2017,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Alabama,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Arkansas,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,9
California,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,6
Georgia,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Louisiana,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Mississippi,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Missouri,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,6
North Carolina,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Tennessee,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Texas,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Other States,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
U.S.,2018,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Alabama,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Arkansas,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
California,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,10
Georgia,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Louisiana,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Mississippi,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Missouri,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
North Carolina,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Tennessee,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Texas,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Other States,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
U.S.,2019,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Alabama,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,4
Arkansas,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,12
California,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Georgia,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Louisiana,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
Mississippi,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
Missouri,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
North Carolina,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Tennessee,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,1
Texas,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Other States,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,2
U.S.,2020,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,5
Arkansas,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,23
California,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,17
Georgia,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,32
Louisiana,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
Mississippi,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
North Carolina,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,29
Texas,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,33
Other States,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,21
U.S.,2000,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,26
Arkansas,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,29
California,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,27
Georgia,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,43
Louisiana,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,14
Mississippi,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,15
North Carolina,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,37
Texas,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,35
Other States,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,33
U.S.,2001,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,32
Arkansas,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,37
California,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,26
Georgia,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,55
Louisiana,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,9
Mississippi,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,22
North Carolina,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,27
Texas,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,40
Other States,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,35
U.S.,2002,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,36
Arkansas,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,25
California,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,27
Georgia,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,32
Louisiana,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,15
Mississippi,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,16
North Carolina,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,29
Texas,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,39
Other States,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,32
U.S.,2003,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,32
Arkansas,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,15
California,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,39
Georgia,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,23
Louisiana,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Mississippi,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,23
North Carolina,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,27
Texas,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,40
Other States,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,24
U.S.,2004,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,30
Alabama,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,28
Arkansas,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
California,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,40
Georgia,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Louisiana,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
Mississippi,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,23
Missouri,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,59
North Carolina,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,24
Tennessee,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
Texas,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,35
Other States,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,24
U.S.,2005,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,27
Alabama,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,25
Arkansas,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,21
California,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,40
Georgia,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
Louisiana,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
Mississippi,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,22
Missouri,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,40
North Carolina,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,19
Tennessee,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
Texas,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,34
Other States,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,24
U.S.,2006,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,26
Alabama,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,25
Arkansas,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,16
California,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,51
Georgia,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
Louisiana,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Mississippi,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,19
Missouri,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,63
North Carolina,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,16
Tennessee,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,17
Texas,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,36
Other States,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,20
U.S.,2007,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,28
Alabama,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,15
Arkansas,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
California,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,45
Georgia,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Louisiana,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Mississippi,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
Missouri,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,68
North Carolina,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,14
Tennessee,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,14
Texas,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,31
Other States,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,20
U.S.,2008,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,23
Alabama,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,18
Arkansas,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
California,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,54
Georgia,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Louisiana,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
Mississippi,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,16
Missouri,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,29
North Carolina,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
Tennessee,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
Texas,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,31
Other States,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,17
U.S.,2009,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,23
Alabama,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Arkansas,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,2
California,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,56
Georgia,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
Louisiana,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,3
Mississippi,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,9
Missouri,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,47
North Carolina,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Tennessee,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
Texas,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,27
Other States,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,16
U.S.,2010,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,20
Alabama,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Arkansas,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
California,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,46
Georgia,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Louisiana,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Mississippi,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Missouri,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,47
North Carolina,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Tennessee,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Texas,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,19
Other States,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,16
U.S.,2011,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,15
Alabama,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
Arkansas,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
California,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,43
Georgia,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Louisiana,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,9
Mississippi,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,7
Missouri,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,32
North Carolina,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,8
Tennessee,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,6
Texas,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,22
Other States,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,11
U.S.,2012,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,17
Alabama,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,4
Arkansas,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,13
California,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,40
Georgia,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,10
Louisiana,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,16
Mississippi,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,12
Missouri,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,54
North Carolina,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Tennessee,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,5
Texas,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,17
Other States,2013,Genetically engineered (GE) upland cotton varieties,Herbicide-tolerant only,Percent of upland cotton planted,9
