Area,Year,Measurement,Unit,Value
Hong Kong,2011,Percent,Percent,0.221000000834465
Hong Kong,2012,Percent,Percent,0.0109999999403954
Hong Kong,2013,Percent,Percent,0.219999998807907
Hong Kong,2014,Percent,Percent,0.218999996781349
Hong Kong,2015,Percent,Percent,0.219999998807907
Hong Kong,2016,Percent,Percent,0.216999992728233
Hong Kong,2017,Percent,Percent,0.215000003576279
Hungary,1991,Percent,Percent,11.423999786377
Hungary,1992,Percent,Percent,11.2810001373291
Hungary,1993,Percent,Percent,9.13300037384033
Hungary,1994,Percent,Percent,8.73400020599365
Hungary,1995,Percent,Percent,8.02299976348877
Hungary,1996,Percent,Percent,8.2189998626709
Hungary,1997,Percent,Percent,7.81199979782104
Hungary,1998,Percent,Percent,7.71700000762939
Hungary,1999,Percent,Percent,6.9539999961853
Hungary,2000,Percent,Percent,6.46199989318848
Hungary,2001,Percent,Percent,6.18699979782104
Hungary,2002,Percent,Percent,6.11800003051758
Hungary,2003,Percent,Percent,5.38199996948242
Hungary,2004,Percent,Percent,5.26100015640259
Hungary,2005,Percent,Percent,4.86600017547607
Hungary,2006,Percent,Percent,4.76399993896484
Hungary,2007,Percent,Percent,4.58599996566772
Hungary,2008,Percent,Percent,4.31500005722046
Hungary,2009,Percent,Percent,4.60900020599365
Hungary,2010,Percent,Percent,4.54099988937378
Hungary,2011,Percent,Percent,4.88600015640259
Hungary,2012,Percent,Percent,5.06400012969971
Hungary,2013,Percent,Percent,4.77699995040894
Hungary,2014,Percent,Percent,4.67500019073486
Hungary,2015,Percent,Percent,4.90000009536743
Hungary,2016,Percent,Percent,5.03999996185303
Hungary,2017,Percent,Percent,4.98099994659424
IBRD only,1991,Percent,Percent,49.1514765835019
IBRD only,1992,Percent,Percent,48.4930100659446
IBRD only,1993,Percent,Percent,47.3123149379651
IBRD only,1994,Percent,Percent,46.6015318464075
IBRD only,1995,Percent,Percent,45.7375629262644
IBRD only,1996,Percent,Percent,45.1034425279355
IBRD only,1997,Percent,Percent,44.3130394846436
IBRD only,1998,Percent,Percent,44.0807563878157
IBRD only,1999,Percent,Percent,43.4141923003315
IBRD only,2000,Percent,Percent,42.4605973807424
IBRD only,2001,Percent,Percent,41.8002671000238
IBRD only,2002,Percent,Percent,40.9102177386555
IBRD only,2003,Percent,Percent,39.9774908924844
IBRD only,2004,Percent,Percent,38.6550086790047
IBRD only,2005,Percent,Percent,37.4441118168026
IBRD only,2006,Percent,Percent,35.7952408697273
IBRD only,2007,Percent,Percent,34.2625292108941
IBRD only,2008,Percent,Percent,33.3396257506579
IBRD only,2009,Percent,Percent,32.4072177905092
IBRD only,2010,Percent,Percent,31.3847822677441
IBRD only,2011,Percent,Percent,29.9860116796858
IBRD only,2012,Percent,Percent,28.659817679497
IBRD only,2013,Percent,Percent,27.9361381740798
IBRD only,2014,Percent,Percent,26.9551720814469
IBRD only,2015,Percent,Percent,26.0622422507417
IBRD only,2016,Percent,Percent,25.2829802071299
IBRD only,2017,Percent,Percent,24.775226615881
IDA & IBRD total,1991,Percent,Percent,52.0606665099485
IDA & IBRD total,1992,Percent,Percent,51.5602064408093
IDA & IBRD total,1993,Percent,Percent,50.5909760208416
IDA & IBRD total,1994,Percent,Percent,50.0923836939172
IDA & IBRD total,1995,Percent,Percent,49.3469134958096
IDA & IBRD total,1996,Percent,Percent,48.747776575183
IDA & IBRD total,1997,Percent,Percent,48.076152008191
IDA & IBRD total,1998,Percent,Percent,47.9321428762948
IDA & IBRD total,1999,Percent,Percent,47.3794364133549
IDA & IBRD total,2000,Percent,Percent,46.5448197072911
IDA & IBRD total,2001,Percent,Percent,45.8500185031727
IDA & IBRD total,2002,Percent,Percent,44.9895748860725
IDA & IBRD total,2003,Percent,Percent,44.0549399160028
IDA & IBRD total,2004,Percent,Percent,42.807762732824
IDA & IBRD total,2005,Percent,Percent,41.7458032705338
IDA & IBRD total,2006,Percent,Percent,40.3320267639113
IDA & IBRD total,2007,Percent,Percent,39.0474750069233
IDA & IBRD total,2008,Percent,Percent,38.2328248488728
IDA & IBRD total,2009,Percent,Percent,37.367444306085
IDA & IBRD total,2010,Percent,Percent,36.2448296740131
IDA & IBRD total,2011,Percent,Percent,35.1395670901543
IDA & IBRD total,2012,Percent,Percent,34.0631789298114
IDA & IBRD total,2013,Percent,Percent,33.5157467951977
IDA & IBRD total,2014,Percent,Percent,32.6959166107965
IDA & IBRD total,2015,Percent,Percent,31.9282649504626
IDA & IBRD total,2016,Percent,Percent,31.357063055171
IDA & IBRD total,2017,Percent,Percent,30.9942093951604
IDA blend,1991,Percent,Percent,51.7343549056496
IDA blend,1992,Percent,Percent,52.025491159028
IDA blend,1993,Percent,Percent,51.9905534474694
IDA blend,1994,Percent,Percent,53.4900242597484
IDA blend,1995,Percent,Percent,52.311763280335
IDA blend,1996,Percent,Percent,51.9631598249337
IDA blend,1997,Percent,Percent,51.2581196459482
IDA blend,1998,Percent,Percent,52.3602100479294
IDA blend,1999,Percent,Percent,52.5121334723169
IDA blend,2000,Percent,Percent,52.515116270256
IDA blend,2001,Percent,Percent,52.469298290164
IDA blend,2002,Percent,Percent,51.2077349516476
IDA blend,2003,Percent,Percent,50.2826784076363
IDA blend,2004,Percent,Percent,48.2575546743415
IDA blend,2005,Percent,Percent,47.5886491994384
IDA blend,2006,Percent,Percent,46.7643268604726
IDA blend,2007,Percent,Percent,46.2285073245475
IDA blend,2008,Percent,Percent,44.9106665742658
IDA blend,2009,Percent,Percent,43.3854038014876
IDA blend,2010,Percent,Percent,39.4109656124758
IDA blend,2011,Percent,Percent,39.9645122419806
IDA blend,2012,Percent,Percent,40.1633203589359
IDA blend,2013,Percent,Percent,40.7713457347288
IDA blend,2014,Percent,Percent,40.2443660032252
IDA blend,2015,Percent,Percent,39.5405658761374
IDA blend,2016,Percent,Percent,39.9706134237974
IDA blend,2017,Percent,Percent,39.9915533296187
IDA only,1991,Percent,Percent,73.314984225811
IDA only,1992,Percent,Percent,73.4639498786271
IDA only,1993,Percent,Percent,73.3632066762368
IDA only,1994,Percent,Percent,73.2076716547573
IDA only,1995,Percent,Percent,73.0684160032714
IDA only,1996,Percent,Percent,72.364024087463
IDA only,1997,Percent,Percent,72.2034866373741
IDA only,1998,Percent,Percent,71.7681826806185
IDA only,1999,Percent,Percent,71.3685166005391
IDA only,2000,Percent,Percent,70.6822433159284
IDA only,2001,Percent,Percent,69.181431648159
IDA only,2002,Percent,Percent,68.3814653129359
IDA only,2003,Percent,Percent,67.1859915417298
IDA only,2004,Percent,Percent,66.5247994216683
IDA only,2005,Percent,Percent,65.9182968774983
IDA only,2006,Percent,Percent,65.2740012156482
IDA only,2007,Percent,Percent,64.8093266641388
IDA only,2008,Percent,Percent,64.3430280658283
IDA only,2009,Percent,Percent,63.6270265285147
IDA only,2010,Percent,Percent,62.5978096775633
IDA only,2011,Percent,Percent,61.9963964131134
IDA only,2012,Percent,Percent,61.2065621435011
IDA only,2013,Percent,Percent,60.6386090056316
IDA only,2014,Percent,Percent,60.027919301475
IDA only,2015,Percent,Percent,59.3028447669483
IDA only,2016,Percent,Percent,58.821607958446
IDA only,2017,Percent,Percent,58.3953002158428
IDA total,1991,Percent,Percent,66.8834850951726
IDA total,1992,Percent,Percent,67.0750215542646
IDA total,1993,Percent,Percent,66.9892712933524
IDA total,1994,Percent,Percent,67.3259474947228
IDA total,1995,Percent,Percent,66.9353830817519
IDA total,1996,Percent,Percent,66.3346945083077
IDA total,1997,Percent,Percent,66.0045408194117
IDA total,1998,Percent,Percent,66.0244862367598
IDA total,1999,Percent,Percent,65.7882833015191
IDA total,2000,Percent,Percent,65.3131843762414
IDA total,2001,Percent,Percent,64.2603267703209
IDA total,2002,Percent,Percent,63.3266823035797
IDA total,2003,Percent,Percent,62.2032854304482
IDA total,2004,Percent,Percent,61.1159522304454
IDA total,2005,Percent,Percent,60.4803830665675
IDA total,2006,Percent,Percent,59.7297687898674
IDA total,2007,Percent,Percent,59.2293648183773
IDA total,2008,Percent,Percent,58.5017680247273
IDA total,2009,Percent,Percent,57.5317145414394
IDA total,2010,Percent,Percent,55.5991533560994
IDA total,2011,Percent,Percent,55.340998056394
IDA total,2012,Percent,Percent,54.8587570984064
IDA total,2013,Percent,Percent,54.6522975788218
IDA total,2014,Percent,Percent,54.0669740963128
IDA total,2015,Percent,Percent,53.3447828725938
IDA total,2016,Percent,Percent,53.1509792159113
IDA total,2017,Percent,Percent,52.8712358934057
Iceland,1991,Percent,Percent,10.173999786377
Iceland,1992,Percent,Percent,10.4530000686646
Iceland,1993,Percent,Percent,9.19299983978271
Iceland,1994,Percent,Percent,9.06099987030029
Iceland,1995,Percent,Percent,9.52000045776367
Iceland,1996,Percent,Percent,9.97700023651123
Iceland,1997,Percent,Percent,8.60099983215332
Iceland,1998,Percent,Percent,8.60200023651123
Iceland,1999,Percent,Percent,8.96599960327148
Iceland,2000,Percent,Percent,8.30799961090088
Iceland,2001,Percent,Percent,7.80000019073486
Iceland,2002,Percent,Percent,7.36899995803833
Iceland,2003,Percent,Percent,6.88700008392334
Iceland,2004,Percent,Percent,6.35900020599365
Iceland,2005,Percent,Percent,6.53000020980835
Iceland,2006,Percent,Percent,6.31400012969971
Iceland,2007,Percent,Percent,5.91900014877319
Iceland,2008,Percent,Percent,4.60400009155273
Iceland,2009,Percent,Percent,4.83400011062622
Iceland,2010,Percent,Percent,5.58699989318848
Iceland,2011,Percent,Percent,5.48899984359741
Iceland,2012,Percent,Percent,5.54899978637695
Iceland,2013,Percent,Percent,4.44500017166138
Iceland,2014,Percent,Percent,4.53499984741211
Iceland,2015,Percent,Percent,4.23899984359741
Iceland,2016,Percent,Percent,3.89499998092651
Iceland,2017,Percent,Percent,3.55699992179871
India,1991,Percent,Percent,63.5859985351563
India,1992,Percent,Percent,63.1180000305176
India,1993,Percent,Percent,62.8549995422363
India,1994,Percent,Percent,62.1780014038086
India,1995,Percent,Percent,61.2480010986328
India,1996,Percent,Percent,61.4389991760254
India,1997,Percent,Percent,61.2840003967285
India,1998,Percent,Percent,61.2669982910156
India,1999,Percent,Percent,60.4329986572266
India,2000,Percent,Percent,59.6450004577637
India,2001,Percent,Percent,60.2620010375977
India,2002,Percent,Percent,59.1559982299805
India,2003,Percent,Percent,58.6080017089844
India,2004,Percent,Percent,56.9609985351563
India,2005,Percent,Percent,55.9980010986328
India,2006,Percent,Percent,54.6910018920898
India,2007,Percent,Percent,53.6780014038086
India,2008,Percent,Percent,53.1590003967285
India,2009,Percent,Percent,52.3779983520508
India,2010,Percent,Percent,51.5149993896484
India,2011,Percent,Percent,48.8030014038086
India,2012,Percent,Percent,47.0040016174316
India,2013,Percent,Percent,46.6599998474121
India,2014,Percent,Percent,45.523998260498
India,2015,Percent,Percent,44.3619995117188
India,2016,Percent,Percent,43.4440002441406
India,2017,Percent,Percent,42.7369995117188
Indonesia,1991,Percent,Percent,54.0229988098145
Indonesia,1992,Percent,Percent,54.9539985656738
Indonesia,1993,Percent,Percent,50.6839981079102
Indonesia,1994,Percent,Percent,46.2220001220703
Indonesia,1995,Percent,Percent,43.9809989929199
Indonesia,1996,Percent,Percent,44.0190010070801
Indonesia,1997,Percent,Percent,41.1829986572266
Indonesia,1998,Percent,Percent,44.9570007324219
Indonesia,1999,Percent,Percent,43.2099990844727
Indonesia,2000,Percent,Percent,45.3079986572266
Indonesia,2001,Percent,Percent,43.8160018920898
Indonesia,2002,Percent,Percent,44.3740005493164
Indonesia,2003,Percent,Percent,46.4020004272461
Indonesia,2004,Percent,Percent,43.3470001220703
Indonesia,2005,Percent,Percent,44.0200004577637
Indonesia,2006,Percent,Percent,42.1259994506836
Indonesia,2007,Percent,Percent,41.2789993286133
Indonesia,2008,Percent,Percent,41.1110000610352
Indonesia,2009,Percent,Percent,40.4679985046387
Indonesia,2010,Percent,Percent,39.148998260498
Indonesia,2011,Percent,Percent,37.193000793457
Indonesia,2012,Percent,Percent,35.9309997558594
Indonesia,2013,Percent,Percent,34.9749984741211
Indonesia,2014,Percent,Percent,34.2820014953613
Indonesia,2015,Percent,Percent,33.0439987182617
Indonesia,2016,Percent,Percent,31.8199996948242
Indonesia,2017,Percent,Percent,31.1700000762939
Iran,1991,Percent,Percent,26.8589992523193
Iran,1992,Percent,Percent,26.2840003967285
Iran,1993,Percent,Percent,26.2590007781982
Iran,1994,Percent,Percent,25.6690006256104
Iran,1995,Percent,Percent,24.9519996643066
Iran,1996,Percent,Percent,23.507999420166
Iran,1997,Percent,Percent,23.6919994354248
Iran,1998,Percent,Percent,24.4610004425049
Iran,1999,Percent,Percent,24.5300006866455
Iran,2000,Percent,Percent,24.0860004425049
Iran,2001,Percent,Percent,23.9549999237061
Iran,2002,Percent,Percent,24.4020004272461
Iran,2003,Percent,Percent,24.5669994354248
Iran,2004,Percent,Percent,24.7490005493164
Iran,2005,Percent,Percent,24.7520008087158
Iran,2006,Percent,Percent,23.1770000457764
Iran,2007,Percent,Percent,22.8150005340576
Iran,2008,Percent,Percent,21.2099990844727
Iran,2009,Percent,Percent,20.8610000610352
Iran,2010,Percent,Percent,19.2199993133545
Iran,2011,Percent,Percent,18.3740005493164
Iran,2012,Percent,Percent,18.0270004272461
Iran,2013,Percent,Percent,18.8530006408691
Iran,2014,Percent,Percent,17.8959999084473
Iran,2015,Percent,Percent,18.0319995880127
Iran,2016,Percent,Percent,17.9790000915527
Iran,2017,Percent,Percent,17.136999130249
Iraq,1991,Percent,Percent,34.2239990234375
Iraq,1992,Percent,Percent,31.6550006866455
Iraq,1993,Percent,Percent,27.3409996032715
Iraq,1994,Percent,Percent,27.6669998168945
Iraq,1995,Percent,Percent,28.1079998016357
Iraq,1996,Percent,Percent,26.2700004577637
Iraq,1997,Percent,Percent,23.5270004272461
Iraq,1998,Percent,Percent,19.0769996643066
Iraq,1999,Percent,Percent,17.2779998779297
Iraq,2000,Percent,Percent,17.3090000152588
Iraq,2001,Percent,Percent,17.0370006561279
Iraq,2002,Percent,Percent,18.673999786377
Iraq,2003,Percent,Percent,24.9060001373291
Iraq,2004,Percent,Percent,16.9930000305176
Iraq,2005,Percent,Percent,23.0030002593994
Iraq,2006,Percent,Percent,29.7169990539551
Iraq,2007,Percent,Percent,15.6850004196167
Iraq,2008,Percent,Percent,23.423999786377
Iraq,2009,Percent,Percent,23.0900001525879
Iraq,2010,Percent,Percent,23.0620002746582
Iraq,2011,Percent,Percent,23.0410003662109
Iraq,2012,Percent,Percent,20.7509994506836
Iraq,2013,Percent,Percent,20.1550006866455
Iraq,2014,Percent,Percent,20.8139991760254
Iraq,2015,Percent,Percent,20.30299949646
Iraq,2016,Percent,Percent,18.3990001678467
Iraq,2017,Percent,Percent,18.7220001220703
Ireland,1991,Percent,Percent,13.9849996566772
Ireland,1992,Percent,Percent,13.6940002441406
Ireland,1993,Percent,Percent,13.1260004043579
Ireland,1994,Percent,Percent,12.5799999237061
Ireland,1995,Percent,Percent,12.0100002288818
Ireland,1996,Percent,Percent,11.2390003204346
Ireland,1997,Percent,Percent,10.9119997024536
Ireland,1998,Percent,Percent,9.1540002822876
Ireland,1999,Percent,Percent,8.73900032043457
Ireland,2000,Percent,Percent,7.82800006866455
Ireland,2001,Percent,Percent,7.17500019073486
Ireland,2002,Percent,Percent,7.125
Ireland,2003,Percent,Percent,6.5460000038147
Ireland,2004,Percent,Percent,6.375
Ireland,2005,Percent,Percent,6.00600004196167
Ireland,2006,Percent,Percent,5.70599985122681
Ireland,2007,Percent,Percent,5.49100017547607
Ireland,2008,Percent,Percent,5.43900012969971
Ireland,2009,Percent,Percent,4.92899990081787
Ireland,2010,Percent,Percent,4.5460000038147
Ireland,2011,Percent,Percent,4.49300003051758
Ireland,2012,Percent,Percent,4.67500019073486
Ireland,2013,Percent,Percent,5.67999982833862
Ireland,2014,Percent,Percent,5.70300006866455
Ireland,2015,Percent,Percent,5.61100006103516
Ireland,2016,Percent,Percent,5.60400009155273
Ireland,2017,Percent,Percent,5.35500001907349
Israel,1991,Percent,Percent,3.53500008583069
Israel,1992,Percent,Percent,3.52600002288818
Israel,1993,Percent,Percent,3.55999994277954
Israel,1994,Percent,Percent,3.34899997711182
Israel,1995,Percent,Percent,2.94099998474121
Israel,1996,Percent,Percent,2.54800009727478
Israel,1997,Percent,Percent,2.41199994087219
Israel,1998,Percent,Percent,2.3050000667572
Israel,1999,Percent,Percent,2.34699988365173
Israel,2000,Percent,Percent,2.11100006103516
Israel,2001,Percent,Percent,1.98399996757507
Israel,2002,Percent,Percent,1.92799997329712
Israel,2003,Percent,Percent,1.81500005722046
Israel,2004,Percent,Percent,2.0220000743866
Israel,2005,Percent,Percent,1.99199998378754
Israel,2006,Percent,Percent,1.72699999809265
Israel,2007,Percent,Percent,1.59300005435944
Israel,2008,Percent,Percent,1.69400000572205
Israel,2009,Percent,Percent,1.65100002288818
Israel,2010,Percent,Percent,1.59800004959106
Israel,2011,Percent,Percent,1.40900003910065
Israel,2012,Percent,Percent,1.57099997997284
Israel,2013,Percent,Percent,1.26600003242493
Israel,2014,Percent,Percent,1.13100004196167
Israel,2015,Percent,Percent,1.04299998283386
Israel,2016,Percent,Percent,1.07500004768372
Israel,2017,Percent,Percent,1.07200002670288
Italy,1991,Percent,Percent,8.47599983215332
Italy,1992,Percent,Percent,8.00699996948242
Italy,1993,Percent,Percent,7.09100008010864
Italy,1994,Percent,Percent,6.89799976348877
Italy,1995,Percent,Percent,6.57999992370605
Italy,1996,Percent,Percent,6.13299989700317
Italy,1997,Percent,Percent,5.88100004196167
Italy,1998,Percent,Percent,5.76999998092651
Italy,1999,Percent,Percent,5.42000007629395
Italy,2000,Percent,Percent,5.23099994659424
Italy,2001,Percent,Percent,5.20800018310547
Italy,2002,Percent,Percent,4.92799997329712
Italy,2003,Percent,Percent,4.71500015258789
Italy,2004,Percent,Percent,4.13700008392334
Italy,2005,Percent,Percent,4.19899988174438
Italy,2006,Percent,Percent,4.27299976348877
Italy,2007,Percent,Percent,3.96700000762939
Italy,2008,Percent,Percent,3.69899988174438
Italy,2009,Percent,Percent,3.69099998474121
Italy,2010,Percent,Percent,3.76900005340576
Italy,2011,Percent,Percent,3.68099999427795
Italy,2012,Percent,Percent,3.69300007820129
Italy,2013,Percent,Percent,3.6010000705719
Italy,2014,Percent,Percent,3.64400005340576
Italy,2015,Percent,Percent,3.75200009346008
Italy,2016,Percent,Percent,3.8840000629425
Italy,2017,Percent,Percent,3.91499996185303
Jamaica,1991,Percent,Percent,26.3759994506836
Jamaica,1992,Percent,Percent,27.4750003814697
Jamaica,1993,Percent,Percent,24.6319999694824
Jamaica,1994,Percent,Percent,23.943000793457
Jamaica,1995,Percent,Percent,23.1940002441406
Jamaica,1996,Percent,Percent,22.6609992980957
Jamaica,1997,Percent,Percent,21.2409992218018
Jamaica,1998,Percent,Percent,20.9969997406006
Jamaica,1999,Percent,Percent,20.5949993133545
Jamaica,2000,Percent,Percent,20.8530006408691
Jamaica,2001,Percent,Percent,20.7660007476807
Jamaica,2002,Percent,Percent,20.1270008087158
Jamaica,2003,Percent,Percent,20.3850002288818
Jamaica,2004,Percent,Percent,18.4820003509521
Jamaica,2005,Percent,Percent,18.1079998016357
Jamaica,2006,Percent,Percent,18.2759990692139
Jamaica,2007,Percent,Percent,17.6410007476807
Jamaica,2008,Percent,Percent,19.0839996337891
Jamaica,2009,Percent,Percent,20.0259990692139
Jamaica,2010,Percent,Percent,20.2469997406006
Jamaica,2011,Percent,Percent,17.5939998626709
Jamaica,2012,Percent,Percent,18.2280006408691
Jamaica,2013,Percent,Percent,18.2479991912842
Jamaica,2014,Percent,Percent,18.3640003204346
Jamaica,2015,Percent,Percent,18.4650001525879
Jamaica,2016,Percent,Percent,18.4169998168945
Jamaica,2017,Percent,Percent,18.621000289917
Japan,1991,Percent,Percent,6.73400020599365
Japan,1992,Percent,Percent,6.41599988937378
Japan,1993,Percent,Percent,5.96299982070923
Japan,1994,Percent,Percent,5.80600023269653
Japan,1995,Percent,Percent,5.70599985122681
Japan,1996,Percent,Percent,5.51300001144409
Japan,1997,Percent,Percent,5.36600017547607
Japan,1998,Percent,Percent,5.29500007629395
Japan,1999,Percent,Percent,5.21700000762939
Japan,2000,Percent,Percent,5.08799982070923
Japan,2001,Percent,Percent,4.91499996185303
Japan,2002,Percent,Percent,4.71799993515015
Japan,2003,Percent,Percent,4.68400001525879
Japan,2004,Percent,Percent,4.57000017166138
Japan,2005,Percent,Percent,4.49100017547607
Japan,2006,Percent,Percent,4.38600015640259
Japan,2007,Percent,Percent,4.29400014877319
Japan,2008,Percent,Percent,4.26200008392334
Japan,2009,Percent,Percent,4.22300004959106
Japan,2010,Percent,Percent,4.09100008010864
Japan,2011,Percent,Percent,3.95900011062622
Japan,2012,Percent,Percent,3.86700010299683
Japan,2013,Percent,Percent,3.74600005149841
Japan,2014,Percent,Percent,3.67899990081787
Japan,2015,Percent,Percent,3.63299989700317
Japan,2016,Percent,Percent,3.50200009346008
Japan,2017,Percent,Percent,3.49000000953674
Jordan,1991,Percent,Percent,5.97599983215332
Jordan,1992,Percent,Percent,5.21600008010864
Jordan,1993,Percent,Percent,5.15899991989136
Jordan,1994,Percent,Percent,5.08300018310547
Jordan,1995,Percent,Percent,5.12200021743774
Jordan,1996,Percent,Percent,5.04099988937378
Jordan,1997,Percent,Percent,4.90199995040894
Jordan,1998,Percent,Percent,4.71299982070923
Jordan,1999,Percent,Percent,4.5310001373291
Jordan,2000,Percent,Percent,4.36899995803833
Jordan,2001,Percent,Percent,4.22700023651123
Jordan,2002,Percent,Percent,3.93400001525879
Jordan,2003,Percent,Percent,4.01399993896484
Jordan,2004,Percent,Percent,4.11399984359741
Jordan,2005,Percent,Percent,3.88800001144409
Jordan,2006,Percent,Percent,3.72699999809265
Jordan,2007,Percent,Percent,3.65100002288818
Jordan,2008,Percent,Percent,3.56699991226196
Jordan,2009,Percent,Percent,3.49499988555908
Jordan,2010,Percent,Percent,3.72399997711182
Jordan,2011,Percent,Percent,3.64299988746643
Jordan,2012,Percent,Percent,3.60400009155273
Jordan,2013,Percent,Percent,3.61800003051758
Jordan,2014,Percent,Percent,3.69799995422363
Jordan,2015,Percent,Percent,3.6710000038147
Jordan,2016,Percent,Percent,3.63800001144409
Jordan,2017,Percent,Percent,3.71499991416931
Kazakhstan,1991,Percent,Percent,45.7229995727539
Kazakhstan,1992,Percent,Percent,42.7430000305176
Kazakhstan,1993,Percent,Percent,39.0530014038086
Kazakhstan,1994,Percent,Percent,39.560001373291
Kazakhstan,1995,Percent,Percent,39.6949996948242
Kazakhstan,1996,Percent,Percent,40.4020004272461
Kazakhstan,1997,Percent,Percent,39.6870002746582
Kazakhstan,1998,Percent,Percent,38.1980018615723
Kazakhstan,1999,Percent,Percent,38.0480003356934
Kazakhstan,2000,Percent,Percent,36.1240005493164
Kazakhstan,2001,Percent,Percent,35.5200004577637
Kazakhstan,2002,Percent,Percent,35.4780006408691
Kazakhstan,2003,Percent,Percent,35.2540016174316
Kazakhstan,2004,Percent,Percent,33.5009994506836
Kazakhstan,2005,Percent,Percent,32.4049987792969
Kazakhstan,2006,Percent,Percent,31.5349998474121
Kazakhstan,2007,Percent,Percent,31.2250003814697
Kazakhstan,2008,Percent,Percent,30.1599998474121
Kazakhstan,2009,Percent,Percent,29.0170001983643
Kazakhstan,2010,Percent,Percent,28.2830009460449
Kazakhstan,2011,Percent,Percent,26.4540004730225
Kazakhstan,2012,Percent,Percent,25.5400009155273
Kazakhstan,2013,Percent,Percent,24.1940002441406
Kazakhstan,2014,Percent,Percent,20.0820007324219
Kazakhstan,2015,Percent,Percent,18.0130004882813
Kazakhstan,2016,Percent,Percent,17.8899993896484
Kazakhstan,2017,Percent,Percent,18.0470008850098
Kenya,1991,Percent,Percent,45.5859985351563
Kenya,1992,Percent,Percent,46.0919990539551
Kenya,1993,Percent,Percent,46.564998626709
Kenya,1994,Percent,Percent,46.7519989013672
Kenya,1995,Percent,Percent,45.8950004577637
Kenya,1996,Percent,Percent,45.3450012207031
Kenya,1997,Percent,Percent,45.4809989929199
Kenya,1998,Percent,Percent,45.2910003662109
Kenya,1999,Percent,Percent,45.6549987792969
Kenya,2000,Percent,Percent,46.2229995727539
Kenya,2001,Percent,Percent,45.4020004272461
Kenya,2002,Percent,Percent,44.6129989624023
Kenya,2003,Percent,Percent,44.0719985961914
Kenya,2004,Percent,Percent,42.7729988098145
Kenya,2005,Percent,Percent,41.4449996948242
Kenya,2006,Percent,Percent,39.2169990539551
Kenya,2007,Percent,Percent,38.5029983520508
Kenya,2008,Percent,Percent,39.4599990844727
Kenya,2009,Percent,Percent,39.4830017089844
Kenya,2010,Percent,Percent,39.1129989624023
Kenya,2011,Percent,Percent,38.8520011901855
Kenya,2012,Percent,Percent,38.4850006103516
Kenya,2013,Percent,Percent,37.8320007324219
Kenya,2014,Percent,Percent,37.6389999389648
Kenya,2015,Percent,Percent,37.7529983520508
Kenya,2016,Percent,Percent,38.0909996032715
Kenya,2017,Percent,Percent,37.9539985656738
Kuwait,1991,Percent,Percent,4.59899997711182
Kuwait,1992,Percent,Percent,4.5789999961853
Kuwait,1993,Percent,Percent,2.9779999256134
Kuwait,1994,Percent,Percent,2.29399991035461
Kuwait,1995,Percent,Percent,2.07599997520447
Kuwait,1996,Percent,Percent,2.22699999809265
Kuwait,1997,Percent,Percent,2.31599998474121
Kuwait,1998,Percent,Percent,2.42899990081787
Kuwait,1999,Percent,Percent,2.72499990463257
Kuwait,2000,Percent,Percent,2.93799996376038
Kuwait,2001,Percent,Percent,3.04099988937378
Kuwait,2002,Percent,Percent,3.03399991989136
Kuwait,2003,Percent,Percent,2.875
Kuwait,2004,Percent,Percent,2.69199991226196
Kuwait,2005,Percent,Percent,2.70300006866455
Kuwait,2006,Percent,Percent,2.53200006484985
Kuwait,2007,Percent,Percent,2.47199988365173
Kuwait,2008,Percent,Percent,2.51300001144409
Kuwait,2009,Percent,Percent,2.8199999332428
Kuwait,2010,Percent,Percent,3.14299988746643
Kuwait,2011,Percent,Percent,3.07999992370605
Kuwait,2012,Percent,Percent,3.07200002670288
Kuwait,2013,Percent,Percent,3.1710000038147
Kuwait,2014,Percent,Percent,3.2960000038147
Kuwait,2015,Percent,Percent,3.34599995613098
Kuwait,2016,Percent,Percent,3.47900009155273
Kuwait,2017,Percent,Percent,3.51999998092651
Kyrgyzstan,1991,Percent,Percent,39.0730018615723
Kyrgyzstan,1992,Percent,Percent,41.0349998474121
Kyrgyzstan,1993,Percent,Percent,45.8740005493164
Kyrgyzstan,1994,Percent,Percent,48.5089988708496
Kyrgyzstan,1995,Percent,Percent,54.0229988098145
Kyrgyzstan,1996,Percent,Percent,57.6520004272461
Kyrgyzstan,1997,Percent,Percent,54.685001373291
Kyrgyzstan,1998,Percent,Percent,51.0750007629395
Kyrgyzstan,1999,Percent,Percent,50.6150016784668
Kyrgyzstan,2000,Percent,Percent,49.7169990539551
Kyrgyzstan,2001,Percent,Percent,49.4860000610352
Kyrgyzstan,2002,Percent,Percent,49.0970001220703
Kyrgyzstan,2003,Percent,Percent,43.2400016784668
Kyrgyzstan,2004,Percent,Percent,38.9049987792969
Kyrgyzstan,2005,Percent,Percent,38.4980010986328
Kyrgyzstan,2006,Percent,Percent,36.2690010070801
Kyrgyzstan,2007,Percent,Percent,34.484001159668
Kyrgyzstan,2008,Percent,Percent,34.0139999389648
Kyrgyzstan,2009,Percent,Percent,30.3209991455078
Kyrgyzstan,2010,Percent,Percent,29.9039993286133
Kyrgyzstan,2011,Percent,Percent,29.32200050354
Kyrgyzstan,2012,Percent,Percent,30.0919990539551
Kyrgyzstan,2013,Percent,Percent,31.6690006256104
Kyrgyzstan,2014,Percent,Percent,31.5860004425049
